event_id,ticker,company,title,event_date,url,first_seen_at,source_url
5261821ea41f1e62,MRVL,Marvell,Marvell Announces Availability of Industry’s First 102.4 Tbps Switch Purpose-Built for AI and Cloud Data Center Infrastructure,,https://investor.marvell.com/news-events/press-releases/detail/1024/marvell-announces-availability-of-industrys-first-102-4-tbps-switch-purpose-built-for-ai-and-cloud-data-center-infrastructure,2026-06-07 08:48:35,https://investor.marvell.com/news-releases
abd96c515f1eb0e4,MRVL,Marvell,"Marvell Technology, Inc. Reports First Quarter of Fiscal Year 2027 Financial Results",,https://investor.marvell.com/news-events/press-releases/detail/1023/marvell-technology-inc-reports-first-quarter-of-fiscal-year-2027-financial-results,2026-06-07 08:48:35,https://investor.marvell.com/news-releases
fd6836265131d111,MRVL,Marvell,"Marvell Technology, Inc. Announces Conference Call to Review First Quarter of Fiscal Year 2027 Financial Results",,https://investor.marvell.com/news-events/press-releases/detail/1021/marvell-technology-inc-announces-conference-call-to-review-first-quarter-of-fiscal-year-2027-financial-results,2026-06-07 08:48:35,https://investor.marvell.com/news-releases
3848a891ca659ff3,MRVL,Marvell,"Marvell Announces Acquisition of Polariton Technologies, Advancing Optical Performance Scaling to 3.2T and Beyond",,https://investor.marvell.com/news-events/press-releases/detail/1020/marvell-announces-acquisition-of-polariton-technologies-advancing-optical-performance-scaling-to-3-2t-and-beyond,2026-06-07 08:48:35,https://investor.marvell.com/news-releases
0ef599b612021b6c,MRVL,Marvell,"Marvell Launches Next-generation CXL Switch, Enabling Memory Pooling to Break Through the AI “Memory Wall”",,https://investor.marvell.com/news-events/press-releases/detail/1017/marvell-launches-next-generation-cxl-switch-enabling-memory-pooling-to-break-through-the-ai-memory-wall,2026-06-07 08:48:35,https://investor.marvell.com/news-releases
c222beb409c6f8c9,MRVL,Marvell,Marvell Launches Industry’s First 260-lane PCIe 6.0 Switch for AI Data Center Scale-up Infrastructure,,https://investor.marvell.com/news-events/press-releases/detail/1016/marvell-launches-industrys-first-260-lane-pcie-6-0-switch-for-ai-data-center-scale-up-infrastructure,2026-06-07 08:48:35,https://investor.marvell.com/news-releases
