date,nav,shares_outstanding,total_net_assets
2016-02-18,28.552918,250000,7138229.55
2016-02-19,28.655785,250000,7163946.19
2016-02-22,29.015666,250000,7253916.45
2016-02-23,28.927317,250000,7231829.24
2016-02-24,28.907486,250000,7226871.49
2016-02-25,29.4145,250000,7353625.02
2016-02-26,29.31785,250000,7329462.45
2016-02-29,29.298146,250000,7324536.49
2016-03-01,30.128827,250000,7532206.82
2016-03-02,30.294326,250000,7573581.51
2016-03-03,30.419092,250000,7604772.99
2016-03-04,30.489448,250000,7622361.98
2016-03-07,30.524846,250000,7631211.46
2016-03-08,30.239827,250000,7559956.65
2016-03-09,30.362872,250000,7590718.0
2016-03-10,30.325125,250000,7581281.24
2016-03-11,31.102863,250000,7775715.77
2016-03-14,31.079009,250000,7769752.22
2016-03-15,31.115513,250000,7778878.25
2016-03-16,31.446731,250000,7861682.85
2016-03-17,31.943621,250000,7985905.19
2016-03-18,31.502394,250000,7875598.44
2016-03-21,31.271961,250000,7817990.23
2016-03-22,31.280917,250000,7820229.19
2016-03-23,31.129293,250000,7782323.21
2016-03-24,31.142001,250000,7785500.37
2016-03-28,31.405281,250000,7851320.29
2016-03-29,31.993332,250000,7998332.93
2016-03-30,31.914763,350000,11170167.05
2016-03-31,32.081833,350000,11228641.38
2016-04-01,32.153565,350000,11253747.87
2016-04-04,32.153421,350000,11253697.46
2016-04-05,31.934057,350000,11176919.81
2016-04-06,32.058577,350000,11220501.94
2016-04-07,31.857672,350000,11150185.07
2016-04-08,32.063628,350000,11222269.93
2016-04-11,31.931057,350000,11175869.83
2016-04-12,32.149132,350000,11252196.09
2016-04-13,32.030843,350000,11210795.15
2016-04-14,31.81534,350000,11135368.83
2016-04-15,32.020255,350000,11207089.27
2016-04-18,32.204947,350000,11271731.47
2016-04-19,32.18928,350000,11266248.05
2016-04-20,31.708899,350000,11098114.59
2016-04-21,31.149261,350000,10902241.39
2016-04-22,31.535163,350000,11037307.08
2016-04-25,31.724062,350000,11103421.75
2016-04-26,31.815993,350000,11135597.63
2016-04-27,31.716104,350000,11100636.43
2016-04-28,31.598403,350000,11059441.11
2016-04-29,31.377618,350000,10982166.4
2016-05-02,31.833513,350000,11141729.65
2016-05-03,31.798826,350000,11129589.07
2016-05-04,32.229736,350000,11280407.64
2016-05-05,32.333304,350000,11316656.53
2016-05-06,32.612732,350000,11414456.22
2016-05-09,32.865426,350000,11502899.13
2016-05-10,32.960809,350000,11536283.22
2016-05-11,32.210732,350000,11273756.37
2016-05-12,32.431231,350000,11350930.95
2016-05-13,32.069651,350000,11224377.85
2016-05-16,32.356779,350000,11324872.49
2016-05-17,31.826627,400000,12730650.64
2016-05-18,31.400131,400000,12560052.59
2016-05-19,31.092928,400000,12437171.35
2016-05-20,31.30718,400000,12522871.97
2016-05-23,31.345167,400000,12538066.63
2016-05-24,31.677421,400000,12670968.55
2016-05-25,31.736245,400000,12694498.08
2016-05-26,31.752312,400000,12700924.7
2016-05-27,31.891623,400000,12756649.05
2016-05-31,31.873139,400000,12749255.68
2016-06-01,31.828329,400000,12731331.7
2016-06-02,31.976785,400000,12790713.92
2016-06-03,32.055548,400000,12822219.07
2016-06-06,31.888146,400000,12755258.45
2016-06-07,32.067926,400000,12827170.43
2016-06-08,32.181039,400000,12872415.44
2016-06-09,32.233287,400000,12893314.91
2016-06-10,32.103484,400000,12841393.51
2016-06-13,32.119377,400000,12847750.89
2016-06-14,31.982208,400000,12792883.09
2016-06-15,32.283165,400000,12913266.14
2016-06-16,32.49347,400000,12997387.86
2016-06-17,32.141633,400000,12856653.06
2016-06-20,32.187822,400000,12875128.89
2016-06-21,32.389796,400000,12955918.23
2016-06-22,32.355751,400000,12942300.27
2016-06-23,32.596831,400000,13038732.32
2016-06-24,32.087519,400000,12835007.72
2016-06-27,32.139652,400000,12855860.76
2016-06-28,32.839885,400000,13135953.85
2016-06-29,33.32123,400000,13328492.16
2016-06-30,33.622885,400000,13449154.02
2016-07-01,33.607033,400000,13442813.17
2016-07-05,33.923322,400000,13569328.85
2016-07-06,33.752257,400000,13500902.64
2016-07-07,33.422237,400000,13368894.72
2016-07-08,33.988394,400000,13595357.53
2016-07-11,34.15939,450000,15371725.41
2016-07-12,34.238985,450000,15407543.15
2016-07-13,34.376365,1300000,44689274.8
2016-07-14,34.163115,1300000,44412049.18
2016-07-15,34.13379,1350000,46080617.14
2016-07-18,34.154806,1650000,56355430.23
2016-07-19,34.310597,1650000,56612484.81
2016-07-20,34.283759,1700000,58282389.74
2016-07-21,34.324576,1700000,58351778.45
2016-07-22,34.613341,1700000,58842680.1
2016-07-25,34.540015,1700000,58718025.75
2016-07-26,34.431782,1700000,58534029.01
2016-07-27,34.102587,1700000,57974398.63
2016-07-28,34.292135,1700000,58296628.7
2016-07-29,34.599461,1700000,58819084.28
2016-08-01,34.775753,1700000,59118779.27
2016-08-02,34.239156,1700000,58206565.72
2016-08-03,34.021191,1700000,57836025.36
2016-08-04,33.941509,3150000,106915752.45
2016-08-05,33.97318,3300000,112111493.69
2016-08-08,33.979531,3350000,113831428.31
2016-08-09,34.137534,3350000,114360738.03
2016-08-10,34.115642,3400000,115993183.5
2016-08-11,33.774712,3400000,114834020.86
2016-08-12,33.868011,3400000,115151238.94
2016-08-15,33.846238,3400000,115077210.09
2016-08-16,33.45297,3400000,113740097.53
2016-08-17,33.574253,3400000,114152460.08
2016-08-18,33.506721,3400000,113922852.1
2016-08-19,33.227788,3400000,112974478.04
2016-08-22,33.383033,3400000,113502312.51
2016-08-23,33.394544,3400000,113541448.96
2016-08-24,33.275844,3450000,114801661.2
2016-08-25,33.413817,3450000,115277666.93
2016-08-26,33.075975,3450000,114112114.12
2016-08-29,33.41647,3450000,115286822.61
2016-08-30,33.351549,3450000,115062843.93
2016-08-31,33.365807,3450000,115112034.9
2016-09-01,33.340737,3450000,115025542.36
2016-09-02,33.567815,3600000,120844134.86
2016-09-06,33.888371,3600000,121998136.36
2016-09-07,33.839327,3600000,121821577.53
2016-09-08,33.434616,4050000,135410193.58
2016-09-09,32.117632,93300000,2996575042.07
2016-09-12,32.53975,93750000,3050601516.35
2016-09-13,31.728652,93650000,2971388297.73
2016-09-14,31.836073,89700000,2855695707.32
2016-09-15,31.995434,89050000,2849193393.98
2016-09-16,31.934514,86850000,2773512525.38
2016-09-19,32.244029,87700000,2827801382.15
2016-09-20,32.190568,87550000,2818284228.66
2016-09-21,32.579254,86650000,2822992398.34
2016-09-22,33.207269,86500000,2872428766.54
2016-09-23,33.300668,87250000,2905483251.23
2016-09-26,33.353219,98400000,3281956747.49
2016-09-27,33.103768,99250000,3285548950.46
2016-09-28,33.326699,98150000,3271015530.09
2016-09-29,32.914211,98800000,3251924039.22
2016-09-30,32.743819,98200000,3215443045.88
2016-10-03,32.156872,97750000,3143334244.43
2016-10-04,31.647639,97150000,3074568093.82
2016-10-05,31.038678,95900000,2976609195.1
2016-10-06,31.107793,94400000,2936575621.15
2016-10-07,31.038301,93650000,2906736918.87
2016-10-10,31.193511,93850000,2927511037.71
2016-10-11,30.928846,93800000,2901125737.11
2016-10-12,31.339234,92100000,2886343480.61
2016-10-13,31.50108,92050000,2899674372.18
2016-10-14,31.413686,92100000,2893200467.33
2016-10-17,31.451871,92050000,2895144725.95
2016-10-18,31.62227,91950000,2907667688.39
2016-10-19,31.729498,88150000,2796955226.58
2016-10-20,31.620031,87950000,2780981721.35
2016-10-21,31.581724,87950000,2777612592.19
2016-10-24,31.666946,87750000,2778774515.35
2016-10-25,31.588296,87000000,2748181750.01
2016-10-26,31.199308,87000000,2714339805.6
2016-10-27,30.435556,87000000,2647893388.01
2016-10-28,30.524421,87000000,2655624591.11
2016-10-31,30.9462,87000000,2692319392.51
2016-11-01,30.319501,87000000,2637796630.2
2016-11-02,29.880503,85400000,2551794993.44
2016-11-03,29.725073,85400000,2538521246.95
2016-11-04,29.968287,85400000,2559291734.05
2016-11-07,30.492137,85400000,2604028517.21
2016-11-08,30.684311,85650000,2628111231.37
2016-11-09,29.985761,84850000,2544291830.47
2016-11-10,29.529835,85200000,2515941976.3
2016-11-11,29.570309,84400000,2495734117.24
2016-11-14,30.16817,84350000,2544685107.02
2016-11-15,29.972723,83800000,2511714146.8
2016-11-16,29.941207,83400000,2497096662.62
2016-11-17,29.649466,83400000,2472765453.58
2016-11-18,29.703917,84050000,2496614256.37
2016-11-21,29.6528,84050000,2492317810.1
2016-11-22,30.15155,83050000,2504086218.2
2016-11-23,29.941659,83800000,2509111027.37
2016-11-25,30.07153,83700000,2516987074.59
2016-11-28,30.162881,83700000,2524633175.54
2016-11-29,30.3693,83700000,2541910370.75
2016-11-30,29.994299,82800000,2483527940.75
2016-12-01,29.527648,82800000,2444889277.73
2016-12-02,29.866988,82800000,2472986590.52
2016-12-05,30.092355,82800000,2491647014.04
2016-12-06,30.187945,82950000,2504090067.18
2016-12-07,30.854938,82400000,2542446891.08
2016-12-08,30.997035,82400000,2554155681.86
2016-12-09,30.971992,81500000,2524217359.84
2016-12-12,31.280837,81650000,2554080315.52
2016-12-13,31.373004,80900000,2538076018.06
2016-12-14,30.790806,78000000,2401682864.1
2016-12-15,30.590366,76700000,2346281081.71
2016-12-16,30.420878,77000000,2342407601.53
2016-12-19,30.714685,77000000,2365030781.41
2016-12-20,30.736508,77000000,2366711087.9
2016-12-21,30.330928,76550000,2321832538.95
2016-12-22,30.303933,76550000,2319766071.99
2016-12-23,30.336044,76700000,2326774580.37
2016-12-27,30.416645,76700000,2332956638.63
2016-12-28,30.185213,76250000,2301622484.7
2016-12-29,30.469127,76250000,2323270970.01
2016-12-30,30.737728,76250000,2343751770.13
2017-01-03,30.858026,75150000,2318980644.43
2017-01-04,31.240391,75300000,2352401454.12
2017-01-05,31.39997,75300000,2364417721.06
2017-01-06,31.39817,75100000,2358002545.0
2017-01-09,31.196947,75700000,2361608891.62
2017-01-10,30.795316,75600000,2328125854.77
2017-01-11,30.652644,75950000,2328068317.6
2017-01-12,30.773686,75950000,2337261422.29
2017-01-13,30.698281,75950000,2331534441.34
2017-01-17,30.954798,75800000,2346373718.98
2017-01-18,31.009574,76350000,2367581006.34
2017-01-19,30.704369,76200000,2339672953.55
2017-01-20,30.912211,76050000,2350873616.36
2017-01-23,31.094109,76300000,2372480518.74
2017-01-24,31.092587,74800000,2325725527.86
2017-01-25,30.902373,73450000,2269779267.07
2017-01-26,30.897529,73450000,2269423509.36
2017-01-27,30.62274,73600000,2253833666.43
2017-01-30,30.475755,74450000,2268919931.24
2017-01-31,30.716177,74650000,2292962594.77
2017-02-01,30.364073,74650000,2266678072.08
2017-02-02,30.742773,74650000,2294948013.92
2017-02-03,30.933258,74000000,2289061103.31
2017-02-06,30.749445,73100000,2247784434.3
2017-02-07,30.68603,72900000,2237011578.37
2017-02-08,30.956832,73400000,2272231476.96
2017-02-09,31.065246,73200000,2273976030.09
2017-02-10,31.269643,73200000,2288937865.42
2017-02-13,31.430233,73200000,2300693087.6
2017-02-14,31.266422,73700000,2304335308.43
2017-02-15,31.177379,74100000,2310243755.96
2017-02-16,31.314996,74100000,2320441204.1
2017-02-17,31.402333,73600000,2311211716.12
2017-02-21,31.81849,73600000,2341840832.13
2017-02-22,31.721348,73850000,2342621553.25
2017-02-23,31.930487,73850000,2358066465.81
2017-02-24,32.081895,74250000,2382080719.13
2017-02-27,32.239605,74250000,2393790634.77
2017-02-28,32.14739,74000000,2378906840.52
2017-03-01,32.055533,71650000,2296778950.89
2017-03-02,31.967669,71700000,2292081893.99
2017-03-03,31.856849,71700000,2284136055.83
2017-03-06,31.727452,71700000,2274858305.87
2017-03-07,31.624653,71700000,2267487610.13
2017-03-08,31.155191,71650000,2232269442.9
2017-03-09,30.757071,71650000,2203744111.25
2017-03-10,30.707853,72050000,2212500817.49
2017-03-13,30.767384,72050000,2216790020.22
2017-03-14,30.721494,72050000,2213483645.66
2017-03-15,31.325511,72450000,2269533257.66
2017-03-16,31.234313,72650000,2269172842.16
2017-03-17,31.092495,73900000,2297735359.76
2017-03-20,31.132374,74150000,2308465562.35
2017-03-21,31.084238,74150000,2304896229.21
2017-03-22,31.140421,74300000,2313733255.6
2017-03-23,31.373475,74500000,2337323887.87
2017-03-24,31.325484,73950000,2316519536.07
2017-03-27,31.131221,73800000,2297484139.91
2017-03-28,31.278603,73750000,2306796994.23
2017-03-29,31.396014,73750000,2315456018.36
2017-03-30,31.458009,73750000,2320028198.93
2017-03-31,31.611232,73900000,2336070068.12
2017-04-03,31.650478,73900000,2338970317.87
2017-04-04,31.554596,73750000,2327151431.24
2017-04-05,31.604343,73750000,2330820282.69
2017-04-06,31.766813,73750000,2342802453.05
2017-04-07,31.820305,73750000,2346747524.6
2017-04-10,32.045527,73750000,2363357647.74
2017-04-11,32.193213,73800000,2375859117.94
2017-04-12,32.149418,73750000,2371019561.29
2017-04-13,32.076502,74250000,2381680287.59
2017-04-17,32.447445,74050000,2402733328.69
2017-04-18,32.534771,74250000,2415706723.6
2017-04-19,32.456599,74250000,2409902480.34
2017-04-20,32.450861,73200000,2375402996.96
2017-04-21,32.294616,72400000,2338130216.79
2017-04-24,32.001026,72400000,2316874280.46
2017-04-25,32.072316,72250000,2317224855.01
2017-04-26,31.799554,72200000,2295927762.89
2017-04-27,31.828077,72100000,2294804322.06
2017-04-28,31.639448,72100000,2281204211.12
2017-05-01,31.836463,72100000,2295408967.47
2017-05-02,31.862134,72100000,2297259844.77
2017-05-03,31.46735,72050000,2267222562.35
2017-05-04,31.506363,72050000,2270033488.82
2017-05-05,31.757545,72000000,2286543260.17
2017-05-08,31.586009,71950000,2272613382.4
2017-05-09,31.456157,71850000,2260124865.33
2017-05-10,31.640574,72200000,2284449471.15
2017-05-11,31.478767,71450000,2249157869.86
2017-05-12,31.357895,71350000,2237385829.72
2017-05-15,31.494627,71500000,2251865864.91
2017-05-16,31.330019,71500000,2240096378.45
2017-05-17,31.523802,72000000,2269713745.88
2017-05-18,31.598825,71800000,2268795616.29
2017-05-19,31.777889,71800000,2281652448.18
2017-05-22,31.868973,71700000,2285005376.7
2017-05-23,31.895192,71700000,2286885256.36
2017-05-24,32.097342,71950000,2309403771.71
2017-05-25,32.213096,71950000,2317732221.48
2017-05-26,32.007051,71950000,2302907322.84
2017-05-30,31.904875,71950000,2295555757.47
2017-05-31,31.861793,72050000,2295642212.63
2017-06-01,31.983031,72050000,2304377363.84
2017-06-02,32.267948,72050000,2324905623.38
2017-06-05,32.157349,72050000,2316937002.68
2017-06-06,32.015599,71050000,2274708320.7
2017-06-07,32.178914,71050000,2286311823.52
2017-06-08,32.043449,71050000,2276687080.46
2017-06-09,32.182648,71050000,2286577123.71
2017-06-12,32.388671,71050000,2301215048.63
2017-06-13,32.46378,71150000,2309797960.31
2017-06-14,32.576255,71150000,2317800550.48
2017-06-15,32.736673,71150000,2329214311.09
2017-06-16,32.42622,71150000,2307125567.54
2017-06-19,32.4694,71800000,2331302939.17
2017-06-20,32.406428,72050000,2334883148.04
2017-06-21,32.332926,72000000,2327970658.38
2017-06-22,32.360667,72000000,2329968051.54
2017-06-23,32.486601,70850000,2301675696.09
2017-06-26,32.63844,70850000,2312433439.84
2017-06-27,32.513404,70900000,2305200371.89
2017-06-28,32.543108,70600000,2297543412.91
2017-06-29,32.20947,71500000,2302977103.58
2017-06-30,32.200132,71500000,2302309441.85
2017-07-03,32.50744,71500000,2324281952.01
2017-07-05,32.119208,71500000,2296523349.43
2017-07-06,31.520115,71500000,2253688191.26
2017-07-07,31.72374,71500000,2268247416.36
2017-07-10,31.45127,71600000,2251910922.63
2017-07-11,31.394001,71600000,2247810471.31
2017-07-12,31.806435,71600000,2277340756.08
2017-07-13,31.871054,71650000,2283561024.81
2017-07-14,32.205975,71650000,2307558109.31
2017-07-17,32.272657,71650000,2312335885.48
2017-07-18,32.236919,71850000,2316222622.34
2017-07-19,32.474631,72800000,2364153107.01
2017-07-20,32.369129,75950000,2458435383.43
2017-07-21,32.446758,75950000,2464331245.35
2017-07-24,32.397224,75950000,2460569160.96
2017-07-25,32.418974,75950000,2462221059.39
2017-07-26,32.681648,76100000,2487073417.71
2017-07-27,32.649616,76100000,2484635748.51
2017-07-28,32.618891,76800000,2505130795.21
2017-07-31,32.580109,76800000,2502152352.86
2017-08-01,32.706851,76250000,2493897412.06
2017-08-02,32.560527,76200000,2481112123.15
2017-08-03,32.489182,76200000,2475675684.74
2017-08-04,32.589797,76200000,2483342515.1
2017-08-07,32.58749,76200000,2483166713.01
2017-08-08,32.415962,76200000,2470096266.53
2017-08-09,32.459232,75950000,2465278691.9
2017-08-10,32.158875,75950000,2442466576.65
2017-08-11,31.961755,75950000,2427495305.15
2017-08-14,32.512034,75950000,2469288991.07
2017-08-15,32.433037,75950000,2463289191.41
2017-08-16,32.528976,75950000,2470575762.14
2017-08-17,32.294068,75950000,2452734462.74
2017-08-18,32.053663,75950000,2434475729.29
2017-08-21,32.403232,76550000,2480467408.94
2017-08-22,32.366815,76550000,2477679682.44
2017-08-23,32.700259,76550000,2503204806.98
2017-08-24,32.650457,76650000,2502657559.19
2017-08-25,32.784245,76650000,2512912373.96
2017-08-28,32.63954,75450000,2462653318.74
2017-08-29,32.616154,75450000,2460888830.96
2017-08-30,32.776731,74850000,2453338292.65
2017-08-31,32.946316,74850000,2466031741.46
2017-09-01,32.91871,74850000,2463965422.89
2017-09-05,32.896775,74450000,2449164895.08
2017-09-06,32.928769,74650000,2458132596.74
2017-09-07,33.190651,74700000,2479341599.04
2017-09-08,33.188973,74650000,2477556861.36
2017-09-11,33.449332,74650000,2496992658.71
2017-09-12,33.070193,74650000,2468689899.11
2017-09-13,32.935733,74650000,2458652458.43
2017-09-14,33.164409,74650000,2475723165.1
2017-09-15,33.034442,75250000,2485841749.44
2017-09-18,32.86625,74050000,2433745810.83
2017-09-19,32.527439,74450000,2421667848.83
2017-09-20,32.437553,74550000,2418219606.81
2017-09-21,32.371696,74550000,2413309927.93
2017-09-22,32.113795,73900000,2373209463.84
2017-09-25,32.21912,73900000,2380992967.51
2017-09-26,32.255304,73900000,2383666947.63
2017-09-27,31.985005,73900000,2363691873.54
2017-09-28,32.226889,73900000,2381567108.2
2017-09-29,32.257699,73850000,2382231071.12
2017-10-02,32.126664,73000000,2345246487.69
2017-10-03,32.116494,72600000,2331657460.81
2017-10-04,32.383268,72550000,2349406115.7
2017-10-05,32.486064,72850000,2366609748.64
2017-10-06,32.423613,73850000,2394483828.35
2017-10-09,32.46261,73850000,2397363755.07
2017-10-10,32.531661,73850000,2402463137.19
2017-10-11,32.706163,73850000,2415350143.14
2017-10-12,32.942976,73800000,2431191597.08
2017-10-13,33.007132,73800000,2435926315.24
2017-10-16,32.86117,73800000,2425154374.06
2017-10-17,32.86614,73600000,2418947886.78
2017-10-18,32.809169,73550000,2413114408.35
2017-10-19,32.778703,73550000,2410873583.97
2017-10-20,32.741721,73550000,2408153611.57
2017-10-23,32.608438,73550000,2398350651.08
2017-10-24,32.403895,73550000,2383306462.14
2017-10-25,32.314152,73800000,2384784415.03
2017-10-26,32.13501,73500000,2361923234.57
2017-10-27,32.211168,73500000,2367520843.42
2017-10-30,32.399109,73700000,2387814351.73
2017-10-31,32.495758,73700000,2394937354.3
2017-11-01,32.47796,73700000,2393625685.91
2017-11-02,32.763212,72950000,2390076299.09
2017-11-03,32.742895,72950000,2388594154.96
2017-11-06,33.258591,72950000,2426214214.9
2017-11-07,33.565123,72600000,2436827919.12
2017-11-08,33.813377,72350000,2446397805.73
2017-11-09,33.818223,72400000,2448439351.53
2017-11-10,33.812946,72450000,2449747904.2
2017-11-13,33.917281,72350000,2453915315.41
2017-11-14,33.873617,72350000,2450756172.93
2017-11-15,33.625929,74050000,2490000044.44
2017-11-16,33.759829,74050000,2499915342.37
2017-11-17,33.570539,72950000,2448970797.62
2017-11-20,33.474584,72800000,2436949727.11
2017-11-21,33.66294,72200000,2430464242.71
2017-11-22,33.544269,71950000,2413510179.65
2017-11-24,33.667062,71800000,2417295067.72
2017-11-27,33.574548,71800000,2410652581.26
2017-11-28,33.480997,71850000,2405609640.51
2017-11-29,33.415221,71850000,2400883608.44
2017-11-30,33.455409,71850000,2403771130.72
2017-12-01,33.515869,71800000,2406439378.33
2017-12-04,33.084383,71800000,2375458697.59
2017-12-05,32.949388,71800000,2365766085.27
2017-12-06,33.000382,71600000,2362827375.61
2017-12-07,33.115758,71550000,2369432498.02
2017-12-08,33.196776,71550000,2375229349.65
2017-12-11,33.2614,71450000,2376527025.83
2017-12-12,33.419408,71050000,2374448962.36
2017-12-13,33.41606,71400000,2385906674.43
2017-12-14,33.435427,71200000,2380602395.69
2017-12-15,33.180573,71950000,2387342238.42
2017-12-18,33.289116,72150000,2401809725.65
2017-12-19,32.661079,72200000,2358129875.93
2017-12-20,32.310235,72800000,2352185119.49
2017-12-21,32.188646,72850000,2344942893.79
2017-12-22,32.425575,72350000,2345990383.23
2017-12-26,32.581515,72550000,2363788882.92
2017-12-27,32.726116,72550000,2374279721.08
2017-12-28,32.913534,72900000,2399396626.59
2017-12-29,32.921439,72900000,2399972878.82
2018-01-02,32.728667,73050000,2390829130.66
2018-01-03,32.762921,73050000,2393331372.87
2018-01-04,32.201885,73650000,2371668853.8
2018-01-05,32.288668,73650000,2378060429.77
2018-01-08,32.478189,73650000,2392018590.12
2018-01-09,32.113667,73850000,2371594307.34
2018-01-10,31.619617,73850000,2335108701.08
2018-01-11,31.413911,73850000,2319917313.24
2018-01-12,31.186506,74200000,2314038753.99
2018-01-16,31.33518,74200000,2325070334.74
2018-01-17,31.549436,74250000,2342545620.83
2018-01-18,31.240197,73200000,2286782393.32
2018-01-19,31.447341,73150000,2300373024.29
2018-01-22,31.753437,73300000,2327526931.87
2018-01-23,32.221735,73000000,2352186619.53
2018-01-24,32.11774,73200000,2351018598.35
2018-01-25,32.062378,71900000,2305284961.45
2018-01-26,32.164383,71900000,2312619154.97
2018-01-29,31.788864,71900000,2285619352.58
2018-01-30,31.642023,72050000,2279807744.66
2018-01-31,32.303251,72800000,2351676707.05
2018-02-01,31.704606,74150000,2350896530.43
2018-02-02,31.377388,74950000,2351735204.1
2018-02-05,30.52208,74900000,2286103791.87
2018-02-06,30.474248,74900000,2282521209.99
2018-02-07,30.335176,75050000,2276654985.55
2018-02-08,29.384022,76300000,2242000895.53
2018-02-09,30.087559,74650000,2246036309.43
2018-02-12,30.180629,74500000,2248456830.28
2018-02-13,30.37496,74500000,2262934497.44
2018-02-14,30.195539,74500000,2249567672.56
2018-02-15,30.475093,74250000,2262775660.99
2018-02-16,30.677989,74250000,2277840677.2
2018-02-20,30.370688,76150000,2312727874.12
2018-02-21,29.821528,82700000,2466240391.43
2018-02-22,30.16155,82550000,2489835974.27
2018-02-23,30.688942,82550000,2533372132.76
2018-02-26,30.822988,82500000,2542896507.18
2018-02-27,30.161214,82850000,2498856600.48
2018-02-28,30.133426,82850000,2496554329.79
2018-03-01,29.977368,82850000,2483624929.7
2018-03-02,29.871749,82850000,2474874390.07
2018-03-05,30.278511,83150000,2517658156.64
2018-03-06,30.396087,83150000,2527434622.76
2018-03-07,30.554095,81900000,2502380371.8
2018-03-08,30.750652,73150000,2249410214.74
2018-03-09,30.968564,73750000,2283931606.53
2018-03-12,31.118315,73750000,2294975698.26
2018-03-13,31.21748,73400000,2291363002.98
2018-03-14,31.285463,73400000,2296352994.92
2018-03-15,31.275134,73450000,2297158594.15
2018-03-16,31.254667,73450000,2295655262.61
2018-03-19,30.958453,74000000,2290925523.96
2018-03-20,30.940169,74100000,2292666540.19
2018-03-21,30.653945,74600000,2286784260.4
2018-03-22,30.538155,74600000,2278146375.51
2018-03-23,30.073469,74050000,2226940400.74
2018-03-26,30.481652,74750000,2278503473.69
2018-03-27,30.525603,75000000,2289420198.16
2018-03-28,31.097213,75100000,2335400691.53
2018-03-29,31.083303,75100000,2334356090.75
2018-04-02,30.696881,75850000,2328358451.87
2018-04-03,30.793389,75450000,2323361178.58
2018-04-04,31.167169,74400000,2318837398.22
2018-04-05,31.185424,75750000,2362295881.78
2018-04-06,30.895624,75750000,2340343526.98
2018-04-09,30.874586,74550000,2301700417.88
2018-04-10,30.671495,75050000,2301895717.81
2018-04-11,30.732536,75950000,2334136104.75
2018-04-12,30.391372,75950000,2308224705.08
2018-04-13,30.548643,75950000,2320169430.05
2018-04-16,30.676823,75950000,2329904714.13
2018-04-17,31.084045,76200000,2368604226.12
2018-04-18,31.018157,76200000,2363583585.39
2018-04-19,30.500323,76200000,2324124584.54
2018-04-20,30.231379,76200000,2303631091.23
2018-04-23,30.279236,76300000,2310305738.03
2018-04-24,30.325361,76300000,2313825071.96
2018-04-25,30.222167,76300000,2305951323.35
2018-04-26,30.599417,76400000,2337795430.17
2018-04-27,31.002529,76200000,2362392737.4
2018-04-30,30.887309,75700000,2338169323.89
2018-05-01,31.097702,75700000,2354096044.68
2018-05-02,30.994281,74850000,2319921902.13
2018-05-03,30.967044,75100000,2325625015.12
2018-05-04,31.314913,74350000,2328263799.72
2018-05-07,31.373327,74350000,2332606848.03
2018-05-08,31.159121,75950000,2366535235.58
2018-05-09,31.385817,75950000,2383752785.32
2018-05-10,31.688041,77750000,2463745173.97
2018-05-11,31.533776,77750000,2451751069.13
2018-05-14,31.305641,76250000,2387055103.4
2018-05-15,30.792975,76250000,2347964357.57
2018-05-16,30.688351,76250000,2339986801.01
2018-05-17,30.535616,75950000,2319180000.78
2018-05-18,30.564176,76300000,2332046645.64
2018-05-21,30.874545,76150000,2351096578.74
2018-05-22,30.916551,76150000,2354295342.54
2018-05-23,31.167003,76150000,2373367266.3
2018-05-24,31.044047,76300000,2368660754.48
2018-05-25,31.183683,76300000,2379315012.47
2018-05-29,31.261382,75850000,2371175857.46
2018-05-30,31.687504,74950000,2374978415.28
2018-05-31,31.579993,75250000,2376394450.38
2018-06-01,31.705691,75550000,2395364923.04
2018-06-04,32.014211,75250000,2409069399.67
2018-06-05,31.861991,75350000,2400801050.79
2018-06-06,31.962119,75100000,2400355111.26
2018-06-07,31.933192,75200000,2401376025.61
2018-06-08,32.078217,75350000,2417093619.92
2018-06-11,32.038847,75250000,2410923228.04
2018-06-12,32.237545,75250000,2425875288.84
2018-06-13,31.50336,75250000,2370627804.7
2018-06-14,31.812824,75250000,2393915004.33
2018-06-15,31.499737,75250000,2370355225.94
2018-06-18,31.466117,75250000,2367825341.48
2018-06-19,31.494854,74650000,2351090834.94
2018-06-20,31.838842,75650000,2408608414.37
2018-06-21,32.040557,75550000,2420664052.39
2018-06-22,32.300894,76850000,2482323733.32
2018-06-25,32.243215,76750000,2474666786.2
2018-06-26,32.405872,78600000,2547101541.47
2018-06-27,32.313227,79300000,2562438880.95
2018-06-28,32.627183,78800000,2571022048.78
2018-06-29,32.695064,78800000,2576371037.37
2018-07-02,32.53972,79250000,2578772843.3
2018-07-03,32.693685,79550000,2600782661.19
2018-07-05,33.136765,78500000,2601236039.18
2018-07-06,33.272104,78600000,2615187397.29
2018-07-09,32.97258,78600000,2591644750.07
2018-07-10,33.130448,78600000,2604053187.05
2018-07-11,33.022485,79200000,2615380840.1
2018-07-12,33.099734,79200000,2621498898.52
2018-07-13,33.009318,79700000,2630842633.69
2018-07-16,32.815715,79700000,2615412507.41
2018-07-17,32.608447,79700000,2598893224.65
2018-07-18,32.46832,79800000,2590971910.24
2018-07-19,32.796401,80100000,2626991721.43
2018-07-20,32.495821,80100000,2602915260.86
2018-07-23,32.419002,80100000,2596762024.11
2018-07-24,32.318763,80600000,2604892327.71
2018-07-25,32.628164,80600000,2629830014.9
2018-07-26,32.748049,80800000,2646042377.39
2018-07-27,32.443945,80800000,2621470782.45
2018-07-30,32.426366,81000000,2626535657.89
2018-07-31,33.043371,81100000,2679817390.52
