date,nav,shares_outstanding,total_net_assets
2021-11-03,135.300581,242065324,32751578985.72
2021-11-04,134.337019,243665324,32733273380.66
2021-11-05,132.956718,244565324,32516602842.02
2021-11-08,133.661504,246465324,32942925901.79
2021-11-09,133.163957,246465324,32820297833.88
2021-11-10,133.514541,245365324,32759838643.48
2021-11-11,133.206928,245565324,32711002409.52
2021-11-12,133.791,245515324,32847740812.55
2021-11-15,132.961491,246115324,32723860416.6
2021-11-16,133.470888,247015324,32969354642.2
2021-11-17,133.687402,247615324,33103049333.82
2021-11-18,133.764943,246015324,32908225723.71
2021-11-19,132.903782,247415324,32882432216.95
2021-11-22,132.361293,247265324,32728357908.92
2021-11-23,132.47786,246915324,32710813827.74
2021-11-24,132.424871,244665324,32399773854.26
2021-11-26,131.832319,244715324,32261388756.01
2021-11-29,132.328711,246615324,32634288061.06
2021-11-30,129.785359,246515324,31994079797.45
2021-12-01,129.539262,245465324,31797396961.14
2021-12-02,130.063947,244965324,31861156820.48
2021-12-03,130.428175,244615324,31904730357.81
2021-12-06,131.106742,245565324,32195269595.88
2021-12-07,132.741708,245665324,32610034629.93
2021-12-08,133.724423,245515324,32831395139.43
2021-12-09,134.057251,247615324,33194629748.64
2021-12-10,134.549065,248315324,33410594695.67
2021-12-13,135.792269,246715324,33502033668.91
2021-12-14,135.213823,247115324,33413407601.78
2021-12-15,138.050879,247265324,34135195276.58
2021-12-16,138.845748,247165324,34317854404.97
2021-12-17,137.911185,249265324,34376476135.39
2021-12-20,136.511489,250015324,34129964117.9
2021-12-21,137.107046,254615324,34909554846.81
2021-12-22,138.709301,255665324,35463158403.88
2021-12-23,139.272818,253865324,35356538954.71
2021-12-27,140.731091,255965324,36022279180.12
2021-12-28,140.33577,253915324,35633402425.16
2021-12-29,141.1768,253415324,35776364432.08
2021-12-30,141.41375,253265324,35815199280.54
2021-12-31,140.859183,254165324,35801519924.13
2022-01-03,139.482664,253015324,35291251470.5
2022-01-04,137.55556,257565324,35429542384.38
2022-01-05,136.581986,257815324,35212929100.54
2022-01-06,134.962797,259615324,35038410158.33
2022-01-07,134.349507,262465324,35262087012.27
2022-01-10,135.743009,263315324,35743214445.09
2022-01-11,136.77469,263365324,36021710458.93
2022-01-12,136.41769,261665324,35695779183.21
2022-01-13,134.282454,261515324,35116919547.11
2022-01-14,134.055297,261815324,35097730906.26
2022-01-18,132.200377,262315324,34678184823.09
2022-01-19,131.620839,262065324,34493257792.22
2022-01-20,130.87417,261115324,34173251324.54
2022-01-21,129.485697,262165324,33946659640.58
2022-01-24,129.012171,262265324,33835418816.67
2022-01-25,128.158976,263115324,33720590375.84
2022-01-26,127.590095,262515324,33494355223.69
2022-01-27,127.826328,260565324,33307108668.39
2022-01-28,130.474008,258315324,33703435553.48
2022-01-31,131.343224,260965324,34276027045.51
2022-02-01,131.714363,261365324,34425567234.53
2022-02-02,133.359182,259115324,34555407539.23
2022-02-03,132.756949,260865324,34631684626.61
2022-02-04,132.217941,260315324,34418356261.2
2022-02-07,132.04725,260815324,34439946229.22
2022-02-08,133.088669,262215324,34897888397.35
2022-02-09,134.172009,262365324,35202082657.2
2022-02-10,132.065323,261765324,34570122081.52
2022-02-11,130.303545,261915324,34128495187.62
2022-02-14,128.93642,261515324,33718849665.45
2022-02-15,130.40361,261115324,34050380746.02
2022-02-16,130.575368,261265324,34114815873.46
2022-02-17,128.497919,260865324,33520651250.61
2022-02-18,127.522515,259765324,33125927350.6
2022-02-22,127.197258,259465324,33003277693.4
2022-02-23,126.552131,258815324,32753630868.9
2022-02-24,127.135492,257615324,32752050980.64
2022-02-25,130.978675,257865324,33774858417.3
2022-02-28,129.997639,259165324,33690880130.93
2022-03-01,129.241084,259165324,33494807418.26
2022-03-02,131.228344,258065324,33865485197.21
2022-03-03,131.866935,259915324,34274237104.63
2022-03-04,132.514363,259765324,34422636318.84
2022-03-07,130.249138,260815324,33970971148.74
2022-03-08,127.512024,261415324,33333597055.93
2022-03-09,129.94114,261115324,33929622979.41
2022-03-10,129.904675,262765324,34134444084.11
2022-03-11,128.914031,262715324,33867691370.81
2022-03-14,129.861912,262815324,34129700557.46
2022-03-15,132.362318,263265324,34846408656.27
2022-03-16,133.981966,266265324,35674751608.9
2022-03-17,136.127806,265915324,36198469535.59
2022-03-18,137.011705,266815324,36556822332.01
2022-03-21,136.422996,268215324,36590738165.38
2022-03-22,136.443983,270015324,36841966290.04
2022-03-23,134.032621,270565324,36264579661.56
2022-03-24,135.595152,271315324,36789042612.66
2022-03-25,136.29484,272015324,37074285136.09
2022-03-28,137.297572,272365324,37395097676.06
2022-03-29,138.055656,272465324,37615379101.62
2022-03-30,138.368995,271515324,37569302513.78
2022-03-31,136.767919,270965324,37059363536.1
2022-04-01,138.003373,270765324,37366528051.37
2022-04-04,136.974742,269615324,36930489546.15
2022-04-05,137.222903,272815324,37436510843.25
2022-04-06,139.343152,273215324,38070684336.78
2022-04-07,141.922706,278265324,39492167675.76
2022-04-08,142.741135,275565324,39334507131.03
2022-04-11,139.938476,272465324,38128382154.16
2022-04-12,138.615078,274515324,38051963142.3
2022-04-13,139.294772,276665324,38538033284.93
2022-04-14,138.649324,279465324,38747678345.3
2022-04-18,137.103293,280165324,38411588460.93
2022-04-19,138.374101,282215324,39051291644.52
2022-04-20,140.231617,282865324,39666661744.18
2022-04-21,138.70293,281415324,39033129862.63
2022-04-22,133.680986,281765324,37666666418.21
2022-04-25,134.566673,280565324,37754742114.3
2022-04-26,132.01604,280615324,37045723716.41
2022-04-27,131.861431,282765324,37285840164.83
2022-04-28,133.637808,283765324,37921775941.66
2022-04-29,130.337936,283165324,36907183765.16
