date,nav,shares_outstanding,total_net_assets
2022-02-10,185.746006,108853252,20219056839.31
2022-02-11,180.612111,108903252,19669246208.14
2022-02-14,181.488817,108653252,19719350145.63
2022-02-15,185.613641,109253252,20278893850.74
2022-02-16,186.054149,109253252,20327020796.24
2022-02-17,181.087235,109103252,19757206265.57
2022-02-18,179.963614,108253252,19481646498.65
2022-02-22,174.783602,108253252,18920893362.31
2022-02-23,168.85373,108253252,18278965393.04
2022-02-24,172.75178,109553252,18925519317.33
2022-02-25,176.179932,110403252,19450837481.13
2022-02-28,177.353475,110453252,19589268047.48
2022-03-01,174.771274,110203252,19260362796.31
2022-03-02,178.45204,109653252,19567846463.32
2022-03-03,174.416812,109803252,19151533139.45
2022-03-04,171.619708,109453252,18784335193.76
2022-03-07,163.141231,109653252,17888966511.52
2022-03-08,163.591996,109003252,17832059578.0
2022-03-09,168.756968,108503252,18310679808.31
2022-03-10,170.021565,107553252,18286372208.1
2022-03-11,166.7559,105753252,17634978711.47
2022-03-14,163.909253,104353252,17104463618.49
2022-03-15,169.334196,103003252,17441972894.42
2022-03-16,175.073374,104453252,18286983239.06
2022-03-17,178.097369,105653252,18816566211.76
2022-03-18,181.901826,105503252,19191234234.31
2022-03-21,180.057079,104903252,18888573163.23
2022-03-22,184.528476,104603252,19302278626.7
2022-03-23,182.195971,104903252,19112949843.93
2022-03-24,183.653229,104653252,19219907686.98
2022-03-25,183.330985,105003252,19250349593.38
2022-03-28,188.249411,106503252,20049174445.81
2022-03-29,191.44246,106103252,20312667551.41
2022-03-30,188.603571,107453252,20266067062.63
2022-03-31,184.942913,107153252,19817234546.37
2022-04-01,185.24661,107153252,19849776721.49
2022-04-04,189.394531,106603252,20190072894.12
2022-04-05,184.917098,106353252,19666534676.81
2022-04-06,180.21001,106303252,19156910122.64
2022-04-07,181.082629,107253252,19421700791.14
2022-04-08,179.410492,107153252,19224417633.07
2022-04-11,176.119544,107053252,18854169952.12
2022-04-12,176.573798,106703252,18840998426.59
2022-04-13,180.906992,106403252,19249092258.26
2022-04-14,178.359396,106303252,18960183780.61
2022-04-18,178.948862,106403252,19040740831.09
2022-04-19,184.08103,106503252,19605228303.9
2022-04-20,181.732414,106253252,19309660009.66
2022-04-21,180.004866,105753252,19036099926.99
2022-04-22,175.812943,105953252,18627953070.47
2022-04-25,177.085177,106003252,18771604692.0
2022-04-26,168.11512,107003252,17988864542.03
2022-04-27,168.116745,106453252,17896574242.71
2022-04-28,171.494348,105503252,18093211456.61
2022-04-29,162.937575,105353252,17166003377.42
2022-05-02,165.278487,105853252,17495265320.63
2022-05-03,164.782009,107603252,17731080038.89
2022-05-04,169.693568,107303252,18208671670.8
2022-05-05,160.19191,107703252,17253189636.4
2022-05-06,158.131561,106353252,16817805809.08
2022-05-09,151.340303,107403252,16254440712.34
2022-05-10,150.901888,107453252,16214898545.8
2022-05-11,145.523444,107203252,15600586405.07
2022-05-12,146.520357,105953252,15524308340.57
2022-05-13,152.344439,105453252,16065216509.63
2022-05-16,149.033302,105503252,15723498015.87
2022-05-17,152.810859,104803252,16015074965.42
2022-05-18,142.759078,104903252,14975891520.98
2022-05-19,142.890768,103953252,14853959975.96
2022-05-20,140.401116,103453252,14524952079.13
2022-05-23,141.457537,103503252,14641315085.69
2022-05-24,137.792596,104503252,14399774398.36
2022-05-25,141.675526,104653252,14826804528.68
2022-05-26,148.633096,104853252,15584663467.5
2022-05-27,153.78839,104803252,16117523350.21
2022-05-31,154.51011,104453252,16139083450.91
2022-06-01,152.964677,103653252,15855286189.71
2022-06-02,157.551998,104203252,16417430524.91
2022-06-03,153.014493,104853252,16044067209.35
2022-06-06,154.488573,105103252,16237251448.4
2022-06-07,154.135962,105353252,16238724886.6
2022-06-08,153.259964,105303252,16138772602.03
2022-06-09,150.495481,105553252,15885287447.85
2022-06-10,144.446629,105453252,15232366815.87
2022-06-13,137.759554,105153252,14485865136.85
2022-06-14,137.639409,105403252,14507641345.56
2022-06-15,141.554948,105903252,14991129294.11
2022-06-16,134.576986,106253252,14299242433.51
2022-06-17,136.135146,104953252,14287826317.08
2022-06-21,139.681236,103403252,14443494027.35
2022-06-22,139.434293,102403252,14278525049.75
2022-06-23,141.5706,102653252,14532682485.53
2022-06-24,146.897908,102753252,15094237715.1
2022-06-27,145.455176,103203252,15011447227.73
2022-06-28,139.68087,102803252,14359647647.15
2022-06-29,139.541977,101903252,14219781278.44
2022-06-30,137.463028,101903252,14007929596.72
2022-07-01,140.036892,101253252,14179190752.91
2022-07-05,143.134174,101653252,14550054305.68
2022-07-06,142.689361,101903252,14540509946.45
2022-07-07,146.340668,100403252,14693079002.91
2022-07-08,146.368977,100253252,14673965900.73
2022-07-11,142.352642,99803252,14207256630.64
2022-07-12,141.479564,99403252,14063528772.66
2022-07-13,142.673111,97953252,13975295174.46
2022-07-14,142.543568,96553252,13763045085.2
2022-07-15,144.894791,96303252,13953839552.97
2022-07-18,145.237923,96003252,13943312960.12
2022-07-19,149.694634,96303252,14416080096.75
2022-07-20,152.15224,96253252,14645147904.68
2022-07-21,155.655654,96953252,15091321802.03
2022-07-22,154.739772,96703252,14963839203.17
2022-07-25,153.465367,96153252,14756194130.73
2022-07-26,148.505582,95903252,14242168293.54
2022-07-27,154.106528,95453252,14709969298.12
2022-07-28,156.741963,95803252,15016389781.38
2022-07-29,162.788875,96653252,15734074113.24
2022-08-01,163.650504,97253252,15915543720.26
2022-08-02,162.524709,97503252,15846687627.37
2022-08-03,166.466295,99303252,16530644418.6
2022-08-04,167.169053,100153252,16742524320.27
2022-08-05,164.356023,99753252,16395047756.72
2022-08-08,165.037542,100203252,16537298455.97
2022-08-09,162.403455,100453252,16313955147.88
2022-08-10,167.06816,100553252,16799246765.9
2022-08-11,166.11724,100753252,16736852176.65
2022-08-12,169.963769,101453252,17243377052.77
2022-08-15,171.085914,101453252,17357222365.53
2022-08-16,172.990042,101853252,17619598300.37
2022-08-17,171.127258,102403252,17523987674.4
2022-08-18,171.043628,101953252,17438454129.97
2022-08-19,167.518715,101403252,16986942508.43
2022-08-22,162.830822,101853252,16584848763.73
2022-08-23,163.371598,101903252,16648097084.94
2022-08-24,164.016243,101403252,16631780414.99
2022-08-25,165.998208,100703252,16716559387.07
2022-08-26,159.645713,101203252,16156665336.4
2022-08-29,158.809621,100653252,15984704844.89
2022-08-30,157.028826,99853252,15679838921.1
2022-08-31,155.552283,103053252,16030168642.72
2022-09-01,156.888354,99053252,15540301653.05
2022-09-02,155.533626,98553252,15328344675.88
2022-09-06,155.096361,98403252,15261986333.56
2022-09-07,159.932641,98353252,15729895389.97
2022-09-08,161.429379,99853252,16119248469.39
2022-09-09,164.446785,100253252,16486324970.92
2022-09-12,166.543647,100903252,16804795606.9
2022-09-13,158.05927,101603252,16059335835.02
2022-09-14,160.100395,101753252,16290735857.01
2022-09-15,159.177005,103103252,16411666822.38
2022-09-16,157.969876,102803252,16239817016.83
2022-09-19,159.811017,103453252,16532969403.63
2022-09-20,157.130027,104003252,16342033829.18
2022-09-21,153.414555,101703252,15602759181.92
2022-09-22,149.871248,101003252,15137483382.05
2022-09-23,146.412461,100803252,14758852214.7
2022-09-26,146.014686,100353252,14653048606.32
2022-09-27,146.545742,101053252,14808923826.58
2022-09-28,150.527977,100453252,15121024841.77
2022-09-29,145.275666,100103252,14542566625.01
2022-09-30,142.477768,99453252,14169877354.5
2022-10-03,142.524321,98953252,14103245012.2
2022-10-04,147.587426,100003252,14759222598.82
2022-10-05,146.738007,102103252,14982427756.45
2022-10-06,145.63751,101553252,14789962727.69
2022-10-07,140.627843,101103252,14217932257.5
2022-10-10,139.76152,101403252,14172272624.21
2022-10-11,138.665109,101403252,14061092956.33
2022-10-12,139.006796,102903252,14304251388.58
2022-10-13,140.509343,99953252,14044365764.01
2022-10-14,135.196221,99903252,13506542155.76
2022-10-17,140.713135,100003252,14071771096.72
2022-10-18,142.636037,101053252,14413835410.57
2022-10-19,141.018795,101153252,14264509701.2
2022-10-20,138.383659,100253252,13873411887.93
2022-10-21,142.367623,99153252,14116212831.64
2022-10-24,142.950193,100253252,14331221731.67
2022-10-25,146.545564,100103252,14669687491.79
2022-10-26,145.377324,100253252,14574549468.24
2022-10-27,144.72151,100253252,14508802033.47
2022-10-28,145.006368,101103252,14660615338.51
2022-10-31,144.047747,101003252,14549290848.38
2022-11-01,142.561586,100853252,14377799589.69
2022-11-02,137.205327,100953252,13851323906.04
2022-11-03,136.343882,101103252,13784809906.38
2022-11-04,137.5025,101003252,13888199662.49
2022-11-07,136.524558,100603252,13734814483.53
2022-11-08,136.1505,101603252,13833333589.14
2022-11-09,132.034005,101603252,13415084332.91
2022-11-10,141.713303,101303252,14356018449.38
2022-11-11,145.120492,101253252,14693921743.09
2022-11-14,142.806368,101403252,14481030078.01
2022-11-15,144.720868,99953252,14465321338.91
2022-11-16,142.475767,99853252,14226668712.85
2022-11-17,140.803552,99703252,14038572047.04
2022-11-18,140.97019,99703252,14055186350.69
2022-11-21,138.917798,99303252,13794989077.74
2022-11-22,140.511994,99403252,13967349197.9
2022-11-23,142.518979,98903252,14095590494.77
2022-11-25,142.59512,99553252,14195807874.47
2022-11-28,141.706105,99553252,14107303619.56
2022-11-29,141.300227,98953252,13982116948.24
2022-11-30,146.216428,101703252,14870686185.43
2022-12-01,146.115599,96403252,14086018873.5
2022-12-02,145.986891,98503252,14380183468.63
2022-12-05,141.737766,100253252,14209671996.42
2022-12-06,139.530235,99203252,13841853070.33
2022-12-07,138.730733,99203252,13762539872.55
2022-12-08,140.054849,97003252,13585775776.36
2022-12-09,139.425207,96503252,13454985838.65
2022-12-12,139.768169,96653252,13509048046.96
2022-12-13,139.786628,98303252,13741480104.69
2022-12-14,138.76305,98303252,13640859092.79
2022-12-15,136.457399,97653252,13325508756.81
2022-12-16,133.980577,98903252,13251114778.32
2022-12-19,131.385935,99603252,13086466390.37
2022-12-20,129.874777,99053252,12864519019.98
2022-12-21,131.961155,98853252,13044789301.49
2022-12-22,128.544065,98203252,12623445212.65
2022-12-23,129.452075,98253252,12719087343.97
2022-12-27,127.345803,97703252,12442099058.52
2022-12-28,126.247501,97453252,12303229520.77
2022-12-29,129.518192,97453252,12621968960.1
2022-12-30,129.169896,97453252,12588026466.42
2023-01-03,128.388714,97353252,12499058848.03
2023-01-04,130.256227,96753252,12602713558.56
2023-01-05,129.047314,98203252,12672865944.22
2023-01-06,132.118945,98353252,12994327882.72
2023-01-09,132.869839,98703252,13114685183.02
2023-01-10,134.541973,98653252,13273003149.9
2023-01-11,138.147325,98903252,13663219704.15
2023-01-12,138.403528,99003252,13702399397.74
2023-01-13,139.72647,98803252,13805429638.58
2023-01-17,139.79707,99203252,13868323979.31
2023-01-18,138.011108,99353252,13711852417.33
2023-01-19,135.66986,98753252,13397839833.87
2023-01-20,138.990657,99203252,13788325193.91
2023-01-23,141.200564,98003252,13838114439.72
2023-01-24,140.993885,97653252,13768511389.55
2023-01-25,141.736917,97853252,13869418275.25
2023-01-26,144.617914,98053252,14180256749.81
2023-01-27,147.914308,98053252,14503478876.08
2023-01-30,145.378838,97603252,14189447346.55
2023-01-31,148.667424,97253252,14458390447.63
2023-02-01,151.515098,97553252,14780790552.85
2023-02-02,156.181857,97553252,15236048038.46
2023-02-03,151.339886,98053252,14839367983.17
2023-02-06,151.115985,98103252,14824969558.02
2023-02-07,151.46394,98203252,14874251479.46
2023-02-08,150.144331,98403252,14774690466.25
2023-02-09,149.886503,98303252,14734330637.35
2023-02-10,148.163233,98153252,14542703100.81
2023-02-13,150.330421,98053252,14740386615.42
2023-02-14,152.128068,97803252,14878619794.83
2023-02-15,153.908309,97303252,14975778986.71
2023-02-16,150.575623,97203252,14636440212.39
2023-02-17,150.601417,96803252,14578706929.12
2023-02-21,145.541587,96903252,14103453069.78
2023-02-22,146.28047,96503252,14116541070.44
2023-02-23,146.158624,95703252,13987855611.15
2023-02-24,143.894088,95503252,13742353316.77
2023-02-27,145.59899,95503252,13905177026.83
2023-02-28,145.556491,95753252,13937507337.45
2023-03-01,143.692341,95053252,13658424268.06
2023-03-02,143.234691,94703252,13564791017.2
2023-03-03,146.286871,95153252,13919671457.21
2023-03-06,145.239774,96303252,13987062527.59
2023-03-07,143.249438,95503252,13680787214.24
2023-03-08,142.982369,95703252,13683877682.94
2023-03-09,139.608608,96253252,13437782573.26
2023-03-10,138.222851,96003252,13269843236.71
2023-03-13,138.512818,95853252,13276904043.66
2023-03-14,140.863868,95703252,13481130288.44
2023-03-15,140.539102,95903252,13478156870.18
2023-03-16,143.155196,95753252,13707575517.46
2023-03-17,141.37637,96553252,13650348317.45
2023-03-20,141.558974,97153252,13752914674.92
2023-03-21,145.424529,96553252,14041211223.86
2023-03-22,142.200291,96953252,13786780670.19
2023-03-23,142.094155,96503252,13712548039.17
2023-03-24,141.583036,96453252,13656144225.63
2023-03-27,141.837116,96303252,13659375554.42
