date,nav,shares_outstanding,total_net_assets
2022-07-01,72.598754,470824200,34181257342.1
2022-07-05,69.738183,468924200,32701937555.84
2022-07-06,68.525147,462274200,31677423795.67
2022-07-07,70.963975,462324200,32808378860.28
2022-07-08,70.946121,463824200,32906543940.53
2022-07-11,70.306958,465724200,32743667652.98
2022-07-12,68.867145,466624200,32135092453.4
2022-07-13,68.762574,464074200,31910952735.83
2022-07-14,67.487993,464624200,31356554910.22
2022-07-15,68.797428,464224200,31937430910.81
2022-07-18,70.1386,465324200,32637187756.56
2022-07-19,72.345941,462224200,33440044827.44
2022-07-20,73.010878,463724200,33856910798.88
2022-07-21,71.771663,462424200,33188953670.54
2022-07-22,71.141749,462574200,32908337700.43
2022-07-25,73.784225,460274200,33960975155.23
2022-07-26,73.119478,462674200,33830495910.96
2022-07-27,74.728606,462774200,34582471004.95
2022-07-28,75.010428,465524200,34919169415.94
2022-07-29,78.41207,473074200,37094727486.64
2022-08-01,76.735019,465974200,35756539058.99
2022-08-02,76.610066,465974200,35698314110.01
2022-08-03,74.393246,465924200,34661613544.55
2022-08-04,71.660903,466324200,33417213057.68
2022-08-05,73.083224,464124200,33919692958.69
2022-08-08,73.447903,465274200,34173414373.35
2022-08-09,74.751022,465124200,34768509230.8
2022-08-10,75.285526,465824200,35069820094.09
2022-08-11,77.876487,468674200,36498700169.55
2022-08-12,78.474757,468174200,36739856352.58
2022-08-15,76.953134,467774200,35996690822.27
2022-08-16,76.758229,467574200,35890167292.36
2022-08-17,77.382556,467524200,36178217539.74
2022-08-18,79.473183,467624200,37163583746.69
2022-08-19,79.518819,467874200,37204803823.51
2022-08-22,79.297989,467074200,37038044995.83
2022-08-23,82.172693,464774200,38191747645.92
2022-08-24,83.166934,466874200,38828495839.62
2022-08-25,83.780136,466624200,39093838864.07
2022-08-26,82.831165,465424200,38551628806.87
2022-08-29,84.097786,464424200,39057046970.0
2022-08-30,81.242706,465674200,37832632234.4
2022-08-31,80.477562,465324200,37448157042.04
2022-09-01,78.556999,463574200,36416998000.91
2022-09-02,80.064561,469174200,37564226124.49
2022-09-06,79.2009,460374200,36462050752.71
2022-09-07,78.307237,460974200,36097615707.56
2022-09-08,78.659929,459024200,36106810761.15
2022-09-09,80.57568,461774200,37207769954.85
2022-09-12,82.058354,458924200,37658564325.87
2022-09-13,80.00288,457724200,36619254056.03
2022-09-14,82.262566,460324200,37867449890.45
2022-09-15,80.152897,462424200,37064639093.46
2022-09-16,78.394607,462574200,36263322521.17
2022-09-19,77.633755,456824200,35464977985.23
2022-09-20,77.143667,458724200,35387666778.27
2022-09-21,75.975353,459874200,34939104558.59
2022-09-22,75.690568,456824200,34577283008.85
2022-09-23,70.591561,459674200,32449119146.29
2022-09-26,68.695356,459224200,31546570049.57
2022-09-27,69.544267,462924200,32193724321.17
2022-09-28,72.709608,465324200,33833540159.96
2022-09-29,72.58107,468924200,34035020323.98
2022-09-30,71.982641,467774200,33671622300.77
2022-10-03,76.080956,465824200,35440350483.05
2022-10-04,79.395405,463724200,36817570538.59
2022-10-05,81.039356,466624200,37814924521.74
2022-10-06,82.469088,469074200,38684121399.03
2022-10-07,81.80944,469124200,38378788056.32
2022-10-10,80.098903,472524200,37848670121.31
2022-10-11,79.496935,472174200,37536401551.85
2022-10-12,80.136455,470024200,37666072977.75
2022-10-13,83.358264,471274200,39284599099.79
2022-10-14,80.234326,473974200,38029000565.17
