date,nav,shares_outstanding,total_net_assets
2009-11-04,26.032537,84121809,2189904112.68
2009-11-05,26.137371,84121809,2198722931.39
2009-11-06,26.224469,82421809,2161468172.08
2009-11-09,26.614864,82421809,2193645263.05
2009-11-10,26.620283,81671809,2174126650.26
2009-11-11,26.679312,81371809,2170943883.39
2009-11-12,26.556621,83021809,2204778733.26
2009-11-13,26.730879,84471809,2258005706.16
2009-11-16,26.925061,83471809,2247483548.22
2009-11-17,26.967267,84171809,2269883613.63
2009-11-18,26.977927,85021809,2293712170.96
2009-11-19,26.874264,83071809,2232493694.61
2009-11-20,26.873731,82071809,2205575714.68
2009-11-23,27.1441,83971809,2279339153.96
2009-11-24,27.157019,84671809,2299433900.14
2009-11-25,27.149811,84671809,2298823641.1
2009-11-27,26.890177,85621809,2302385602.97
2009-11-30,26.753628,86771809,2321460700.91
2009-12-01,27.089904,86371809,2339804015.24
2009-12-02,27.108834,86421809,2342794505.86
2009-12-03,26.916582,87421809,2353096250.55
2009-12-04,27.029783,86621809,2341368694.44
2009-12-07,27.042976,86821809,2347920097.81
2009-12-08,26.715646,87421809,2335530095.82
2009-12-09,26.762199,86771809,2322204390.67
2009-12-10,26.873518,85771809,2304990259.75
2009-12-11,26.981713,83671809,2257608752.18
2009-12-14,27.081862,81821809,2215886930.54
2009-12-15,26.951314,81171809,2187686940.21
2009-12-16,26.859088,79671809,2139912111.35
2009-12-17,26.530448,79671809,2113728782.8
2009-12-18,26.213854,73921809,1937775481.65
2009-12-21,26.412266,80621809,2129404634.22
2009-12-22,26.540176,79321809,2105214753.22
2009-12-23,26.605986,81671809,2172958974.17
2009-12-24,26.686044,81671809,2179497512.29
2009-12-28,26.755329,82571809,2209235910.92
2009-12-29,26.779292,86621809,2319670743.96
2009-12-30,26.755657,85921809,2298894484.74
2009-12-31,26.451944,85921809,2272798901.31
2010-01-04,26.722498,85921809,2296045348.85
2010-01-05,26.693912,85921809,2293589205.2
2010-01-06,26.67359,84221809,2246498004.36
2010-01-07,26.678041,87971809,2346915505.46
2010-01-08,26.559727,87671809,2328539320.62
2010-01-11,26.645403,88321809,2353370213.9
2010-01-12,26.768687,87471809,2341505511.98
2010-01-13,26.953337,85121809,2294316817.37
2010-01-14,26.92738,84721809,2281336306.4
2010-01-15,26.764738,89521809,2396027722.78
2010-01-19,26.948192,92671809,2497337746.78
2010-01-20,26.733529,92221809,2465414369.45
2010-01-21,26.354881,93971809,2476615806.21
2010-01-22,26.27422,86371809,2269351868.77
2010-01-25,26.330333,87771809,2311060940.51
2010-01-26,26.33239,88071809,2319141239.54
2010-01-27,26.357944,86671809,2284490712.31
2010-01-28,26.304014,80071809,2106209959.93
2010-01-29,26.233766,78621809,2062546140.89
2010-02-01,26.440163,80571809,2130331761.92
2010-02-02,26.786903,81271809,2177020057.33
2010-02-03,26.634024,80621809,2147283235.44
2010-02-04,26.015028,79271809,2062258358.1
2010-02-05,26.006914,79171809,2059014430.57
2010-02-08,25.941187,79421809,2060296034.81
2010-02-09,26.270431,81521809,2141613022.92
2010-02-10,26.222493,81771809,2144260666.46
2010-02-11,26.44524,84871809,2244455378.98
2010-02-12,26.382457,84871809,2239126852.12
2010-02-16,26.711352,87071809,2325805746.34
2010-02-17,26.902561,87621809,2357251025.49
2010-02-18,27.092381,90671809,2456515180.5
