date,nav,shares_outstanding,total_net_assets
2006-10-23,34.46592,33859119,1166985681.51
2006-10-24,34.521204,34259119,1182666039.5
2006-10-25,34.483894,33959119,1171042659.11
2006-10-26,34.489143,34659119,1195363301.6
2006-10-27,34.20054,34659119,1185360593.23
2006-10-30,34.375214,34259119,1177664535.2
2006-10-31,34.259749,34259119,1173708810.11
2006-11-01,34.05058,34009119,1158030210.78
2006-11-02,33.96132,33609119,1141410042.59
2006-11-03,33.860725,33309119,1127870923.17
2006-11-06,34.225578,33309119,1140023852.3
2006-11-07,34.559744,33309119,1151154632.62
2006-11-08,34.657083,32959119,1142266933.55
2006-11-09,34.384085,32759119,1126392347.86
2006-11-10,34.532272,32759119,1131246807.76
2006-11-13,34.730933,30159119,1047454336.5
2006-11-14,34.87865,30159119,1051909362.28
2006-11-15,35.162634,30509119,1072780992.13
2006-11-16,35.394494,30509119,1079854844.57
2006-11-17,35.399757,30509119,1080015388.84
2006-11-20,35.272312,30009119,1058491022.02
2006-11-21,35.460035,30009119,1064124406.93
2006-11-22,35.519071,30009119,1065896030.15
2006-11-24,35.388705,29759119,1053136690.73
2006-11-27,34.90011,30459119,1063026596.95
2006-11-28,34.820889,30659119,1067577784.99
2006-11-29,35.106873,30659119,1076345799.79
2006-11-30,35.118512,30659119,1076702650.31
2006-12-01,34.939104,30659119,1071202133.06
2006-12-04,35.318614,30659119,1082837597.13
2006-12-05,35.434281,30459119,1079296989.51
2006-12-06,35.366735,30009119,1061324572.31
2006-12-07,35.299744,31409119,1108733863.14
2006-12-08,35.281724,31409119,1108167881.83
2006-12-11,35.210412,31409119,1105928011.3
2006-12-12,35.158236,31409119,1104289224.89
2006-12-13,35.009299,30559119,1069853319.26
2006-12-14,35.325083,30559119,1079503418.96
2006-12-15,35.178436,27959119,983558076.64
2006-12-18,35.211207,30109119,1060178416.2
2006-12-19,35.292808,30109119,1062635366.02
2006-12-20,35.338925,30359119,1072858633.13
2006-12-21,35.231968,30359119,1069611506.77
2006-12-22,34.987395,30359119,1062186484.31
2006-12-26,35.132051,30359119,1066578116.43
2006-12-27,35.357851,30509119,1078736870.14
2006-12-28,35.243725,30511407,1075335631.72
2006-12-29,35.0534,30511407,1069528551.47
2007-01-03,35.202297,30511407,1074071618.19
2007-01-04,35.110597,30511407,1071273711.52
2007-01-05,34.898439,30711407,1071780177.23
2007-01-08,35.069938,30711407,1077047129.96
2007-01-09,35.096981,30711407,1077877657.98
2007-01-10,35.176585,29961407,1053939971.36
2007-01-11,35.483172,29961407,1063125744.25
2007-01-12,35.596873,30561407,1087890513.94
2007-01-16,35.818074,30561407,1094650735.04
2007-01-17,35.812562,30361407,1087319774.04
2007-01-18,35.754412,29861407,1067677035.86
2007-01-19,35.628487,29861407,1063916737.68
2007-01-22,35.231775,29861407,1052070363.39
2007-01-23,35.618417,29861407,1063616056.97
2007-01-24,35.639477,31711407,1130177948.7
2007-01-25,35.262725,31711407,1118230622.17
2007-01-26,35.118195,33211407,1166324682.27
2007-01-29,35.211486,33211407,1169423008.87
2007-01-30,35.294733,34461407,1216306169.72
2007-01-31,35.720303,35561407,1270264224.91
2007-02-01,36.162745,35561407,1285998096.51
2007-02-02,36.260938,33561407,1216968098.76
2007-02-05,36.248321,33561407,1216544668.28
2007-02-06,36.26326,34011407,1233364497.23
2007-02-07,36.25001,34311407,1243788833.68
2007-02-08,36.008817,34311407,1235513176.46
2007-02-09,35.823871,33461407,1198717129.51
2007-02-12,35.869702,33211407,1191283268.21
2007-02-13,36.145969,33211407,1200458471.81
2007-02-14,36.71829,32111407,1179075967.48
2007-02-15,36.773124,31311407,1151418267.7
2007-02-16,36.636081,31011407,1136136424.9
2007-02-20,36.771147,30411407,1118262327.6
2007-02-21,36.773296,30111407,1107295688.46
2007-02-22,36.612363,30111407,1102449763.48
2007-02-23,36.509939,30111407,1099365639.1
2007-02-26,36.351387,28761407,1045517040.1
2007-02-27,35.245305,30761407,1084195180.07
2007-02-28,35.360629,29161407,1031165687.53
2007-03-01,35.308776,27861407,983752189.36
2007-03-02,34.893544,28611407,998353393.7
2007-03-05,34.687418,30611407,1061830682.22
